,name,origin
0,Ba,African
1,Bah,African
2,Ballo,African
3,Cisse,African
4,Contee,African
5,Conteh,African
6,Diallo,African
7,Fall,African
8,Kone,African
9,Mensah,African
10,Ndiaye,African
11,Nwosu,African
12,Okafor,African
13,Okeke,African
14,Okoro,African
15,Osei,African
16,Owusu,African
17,Sall,African
18,Sane,African
19,Sarr,African
20,Sesay,African
21,Sow,African
22,Sy,African
23,Toure,African
24,Traore,African
25,Turay,African
26,Yeboah,African
